IdConglomerado,Anio,Estado,Municipio,Formato,Veg_prim_levantada,Veg_sec_levanatda,Veg_prim_esperada,Veg_sec_esperada,Tipo_cgl,Monitoreo,Muestreado,Cubierta_Vegetal,Tenencia,Cuenca,Subcuenca,Sitios_x_cgl,Sitio_1,Sitio_2,Sitio_3,Sitio_4,Arboles_x_cgl,Latitud,Longitud,X,Y,Altitud,Fisiografia,Pendiente,Uso_suelo_SCV,con_Cuerpos_agua,con_Diversidad,con_epifitas,con_flora_riego,con_Impactos_amb,con_Incendios,con_Plagas,Punto_control,con_suelos,con_Sitios,Descripcion,Observaciones
55462,2013,Jalisco,Cabo Corrientes,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Ejidal,Huicicila,Rio Huicicila,4,1,1,1,1,60,20 20 16,-105 19 24,-105.3233326667,20.3377774444,665,Barranca,20,No aplica,0,1,1,1,1,1,0,1,1,1,El PC se coloco en un arbol sobre la brecha del tuito hacia el predio Los Porotos,"El PC se colocó en un árbol sobre la brecha hacia el CGL de la localidad de Santa Rosa-Tuito.    El Sitio 1 se localizó la varilla del muestreo anterior así como evidencia en arboles de pintura y placas.    Los Sitios 2, 3, y  4 se colocaron conforme a manual, al norte a los 120° y a los 240° del norte y en todos ellos se encontró con evidencia del muestreo como placas y arboles marcados."
55477,2013,Jalisco,Atenguillo,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,4,1,1,1,1,70,20 21 6.9,-104 36 8.1,-104.60225,20.3519166667,2102,Ladera,90,No aplica,0,1,1,0,0,0,0,1,1,1,El PC se coloca en un árbol sobre el camino que sube al conglomerado.,"PC.- Se estableció en un árbol rumbo al conglomerado.   Sitio 1.- Se encontró la varilla de sitio se respetó y se pintó, también árboles pintados y se tomó el levantamiento de información.  Sitio 2.- Se encontró la estaca árboles pintados se cambió la estaca por una nueva y se hizo el levantamiento de sitio.  Sitio 3.- Se encontró la estaca se cambió por una nueva y se hizo el levantamiento de sitio.  Sitio 4.- Se encontró la estaca y se cambió por una nueva y se tomó la información correspondiente.  CGL -> Se encontró en los 4 sitios que hay mucho encino Quercus castanea."
55487,2013,Jalisco,Tecolotlan,Bosque,BQ,VSaa,BQ,VSA,Inicial,No,Si,Si,Ejidal,Armeria Caohuayana,Armeria Coahuayana,4,1,1,1,1,21,20 21 34,-104 7 17.9,-104.1216382222,20.3594444444,1946,Lomerio,20,No aplica,0,1,0,0,1,0,0,1,1,1,Se colocó en una roca sobre la terracería Quila – El Aguaje,"Se encontró la varilla en el sitio 1 así como estacas en sitio 2, 3, 4. El levantamiento se llevó acabo conforme al manual. Se encontró repoblado arbustivo por Larrea sp. En los sitios 1, 2 y 3.   No se encontró arbolado en los sitios 1, 2 y 4. En los sitios 3 se encontró cobertura arbórea por Prosopis – laevigata así como repoblado de Larrea sp. Y arbolado menor al 7.5 de la misma especie."
55502,2013,Jalisco,Tlajomulco de Zuñiga,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Comunal,Lerma Santiago,Rio Alto Santiago,4,1,1,1,1,102,20 22 4.2,-103 24 1.9,-103.4005277778,20.3678326667,2461,Ladera,21,No aplica,0,1,1,0,1,1,0,1,1,1,El PC se pinto en un árbol sobre la brecha que va en dirección al conglomerado y viene desde San Miguel Cuyutlán.,"PC: el acceso al conglomerado 55502 es tomando la carretera tramo Cajititlán Jalisco – Tlajomulco Jalisco, sobre esta camino pavimentado desviar hacia San Miguel Cuyutlán de ahí subir por terracería hasta la mesa La Gringa, antes de llegar hay que pasar 2 puentes de fierro. Ya al llegar casi a la mesa, ahí se pinto el PC.  S1. Se llegó al sitio el cual encontramos evidencia de varilla de remuestreo así como de marcas azules por lo que coincidió con nuestras coordenadas, nos basamos en la anterior varilla, entraron 28 registros (10 condición 2 y18 condición 1) con limites N, SE, S, SO, O y NO. El registro 13 tiene un azimut mayor al siguiente registro debido a que la base entre el primero y el 1.3 m después, de igual forma el registro 17 y esta misma situación que el 13, el registro 1 tiene una distancia de 11.50 m. se metió porque el cuadrante que ésta tiene una pendiente de 29%=11.50 m.  S2. En el sitio no se encontró estaca de remuestreo pero si marcas azules en arbolado, nos basamos en nuestro trazo, entraron 18 registros (8 condición 2 y 10 condición 1) con limites N, NE, E, SE, S, SO y NO. El registro 6 tiene mayor azimut que 2 registros siguientes que tienen menor azimut debido a que la base entre el primero pero su 1.3 m entra después.  S3. Se encontró estaca de remuestreo al momento del trazo a 3.80 m de distancia por lo que la respetamos, entraron 39 registros (12 condición 2 y 27 condición 1) con limites N, NE, E, SE, S, SO, O y NO. El registro 36 tiene un azimut mayor que el registro siguiente (37) debido a que la base esta primero pero el 1.30 m después. El registro 17 tiene una distancia mayor d e11.28 m. igual que el 31 y el 37 pero se incluyeron porque sus respectivos cuadrantes tienen una pendiente mayor que de 0% por ello se incluyen. Respecto a la toma de fotos de transectos, foto de barrena y colocación de varillas y datos de degradación se hicieron en este sitio.  S4. En el último sitio no se encontró estaca de remmuestreo pero sin marcas azules por lo que nos basamos en nuestro trazo, entraron 17 registros (8 condición 2 y 9 condición 1) con limites N, NE, S, SO, O y NO. El registro 8 tiene una distancia de 11.50 m, se metió porque pertenece al tercer cuadrante 26%= 11.50m por ello aún entro, el registro 17 se normalizó en su diámetro."
55716,2013,Jalisco,Talpa de Allende,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Ejidal,Rio Ameca,Rio Ameca,3,1,1,1,0,108,20 18 15,-104 44 43.8,-104.7454996667,20.3041666667,1684,Ladera,20,No aplica,0,1,1,0,1,1,0,1,1,1,El PC se coloco en un arbol a un lado de la brecha.,"El PC se coloco en un lado de lo brecha hacia el conglomerado después de la localidad de mirandillo en dirección de cerro de Dorado.  Sitio1 Se coloco la varilla, asi como evidencia del muestreo anterior (placas y números en los arboles), se trazo en base a lo anterior.  Los sitios 2 y 3 se traza con brújula y cuerda compensada encontrándose solo placas por que hay residuos de carbón en arboles y suelo por eso no se encontró estaca.    El sitio 4 se considera inaccesible por que presenta una pendiente mayor del 100% por lo cual no se levanto el sitio, por que al andar se desprendían las rocas al caminar nos encontrábamos a 25mts del sitio1 y por seguridad de la brigada no se realizo el trabajo de campo y como la brigada anterior la contemplo como inaccesible también las coordenadas hasta el ultimo punto de acceso son LN= 20 18 14.4  LW=-104 44 44.5 a una distancia de 25mts con respecto del  S1"
55969,2013,Jalisco,Tenamaxtlan,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Armeria Caohuayana,Armeria Coahuayana,4,1,1,1,1,82,20 16 5.1,-104 10 5.9,-104.1683048889,20.2680826667,1699,Lomerio,15,No aplica,0,1,1,0,1,1,0,1,1,1,Se colocó en un árbol sobre la brecha.,"Se realizaron todos los procedimientos conforme al manual.  *El punto de control se colocó en un árbol sobre la brecha.  *En el sitio 1 se encontró la varilla de la brigada anterior.  * En el sitio 2 se encontró evidencia de placas en el arbolado.  * En el sitio 3 y 4 no se encontró evidencia alguna de árboles marcados estaca, ni placas."
55974,2013,Jalisco,Tecolotlan,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Comunal,Armeria Caohuayana,Armeria Coahuayana,4,1,1,1,1,96,20 16 17,-103 55 41.1,-103.9280826667,20.2713882222,1726,Ladera,11,No aplica,0,1,1,0,1,1,0,1,1,1,El PC se pinto en un árbol a un constado de la vereda que va al conglomerado vy sale a la carretera federal crucero Santa Maria-Tecolotlán,"1.- PC/El acceso al conglomerado 55974 es tomando la vía principal no. 80 tramo crucero de Santa María, Jalisco-Tecolotlan, Jalisco, sobre esa carretera pasando Quililla en dirección al Teocotlan se pinto el PC.    2.- S1/Para llegar al conglomerado se tiene que abrir el falsete y seguir una brecha hasta donde hay una torre de alta tensión, hasta ahí llega la camioneta y seguir una vereda hasta el conglomerado, llegamos al sitio en el cual no encontramos varilla de sitio solo unas marcas azules en árboles y una piedra que indicaba con pintura el centro del sitio por lo que triangulizamos y con apoyo del GPS coincidiendo con las coordenadas colocamos la varilla, entraron 8 registros (1 tocón y 17 condición 1) con límites NE, E, SE, S, SO, O y NO.    3.-S2/Se trazo el sitio el cual nos dio a una distancia de 4.40 mts de la estaca de re-muestreo por lo que la respetamos, también había marcas de pintura en arboles, aun costado de este sitio hay una cerca de piedra. Encontraron 37 registros (2 condición 2 y 35 condición 1) con limites N, NE, E, SE, S, SO, O y NO. Para la afectación de sub-muestras se consideraron 2 especies de encino y 1 tepame tomando en cuenta la diversidad.    4.- S3/ En este sitio no encontramos evidencia de estaca de re-muestreo solo algunos clavos en arbolado y marcas por lo que nos basamos en nuestro trazo, entraron 19 registros (6 condición 2, 13 condición 1) con limites N, NE, SE, SO y NO. Respectó a lo de toma de fotos con señalizador, foto de barrena, datos de degradación y colocación de varillas de realizaron en este sitio.    5.- S4/ Llegamos al ultimo sitio en el cual encontramos estaca de re-muestreo a 3.60 mts de nuestro trazo por lo que la respetamos además había marcas en arbolado, entraron 23 registros (1 condición 2 y 22 condición 1) con limites N, NE, E, SE, S, y SO. El registro 11 tienen una distancia de 11.46, se incluyo porque entra en el primer cuadrante 27%=11.50 mts"
56218,2013,Jalisco,Atemajac de Brizuela,Bosque,BQ,VSna,BQ,VSaa,Inicial,No,Si,Si,Comunal,Armeria Caohuayana,Armeria Coahuayana,4,1,1,1,1,82,20 13 38,-103 49 52.7,-103.8313048889,20.2272215556,1879,Ladera,28,No aplica,0,1,1,0,1,1,0,1,1,1,El Pc se pinto sobre la terraceria que va a Quililla,"Solo se tomó un punto de referencia ya que se puede llegar hasta el CGL siguiendo la Brecha.  39242  En el cgl- 39242 se encontró evidencia de muestreo de la brigada anterior (Arboles con placas en el sitio 3).  Suelos: Se observó evidencia de Actividad Ganadera y Pastoreo.  Nota: El individuo registrado en la tabla de Arbolado (M), se decidió dejarlo con clave de colecta 1. Esta decisión se tomó debido a que los moradores de las localidades cercanas al cgl, no supieron cómo se llamaban con el anterior argumento sustentado en que no se logró su identificación de distintos formatos, se determinó enviarlo como especie desconocida.     56218  1.-PC/ El acceso al conglomerado 56218 es tomando la vía principal numero 80 tramo crucero de Santa María Jalisco–Tecolotlan, Jalisco, sobre esta carretera pavimentada desviar por Quililla , seguir por terracería que va a tierra blanca sobre de esta terracería se pintó el PC.    2.- S1/Para llegar al conglomerado llegamos en vehículo hasta donde hay una cerca de alambre de ahí hay una vereda bien marcada, ya en el sitio encontramos varilla de remuestreo, solo unas pequeña marcas pero muy ligeras, en encinos se observó que hubo un incendio por lo que se observa fustes quemados y muy poca evidencia además que hay bastante ganado en el lugar, entraron 34 registros (3 condición 2, 31 condición 1) con limites NE, E, SE, S, SO, O y NO. El registro 20 su azimut es mayor que el siguiente registro debido a que la base esta primero y su 1.3 mts después, lo mismo sucede con el registro 24 que tiene un azimut menor que 4 registros anteriores aquí la base entro después pero el  1.3 mts antes. La distancia del registro 30 es de 11.34 mts se metió por que en la pendiente al que corresponde 20%=11.50mts    3.- S2/En este sitio no encontramos estaca de remuestreo por lo que nos basamos en nuestro trazo, entraron 22 registros (2 tocones, 1 condición 1 y 19 condición 1) con limite N, E, NE,  S, SO, S Y NO. El registro 2 la distancia es 11.30 mts se metió porque el cuadrante al que pertenece tiene 24 % =11.50 mts por ello se incluyó.    4.- S3/No se encontró estaca de remuestreo sobre nuestro trazo, entraron 13 registros (2 condición 2, 11 condición 1), con limites E, S, SO, O, y NO. El registro 1 tiene un azimut mayor que el siguiente registro debido a que la base entro antes y el 1.3 mts después, respecto a la toma de fotos transeptos barrena, datos de degradación y colocación de varillas se realizaron en este sitio 3, la cuarta varilla se colocó a 8.64 porque a 11.28mts había roca.    5.-S4/Se trazó este último en el cual no se encontró estaca de remuestreo ya con nuestro trazo entraron 15 registros (8 condición 2, 7 condición 1) E, SE, S, SO y O. El registro 14 tiene una distancia mayor a 11.28 mts (11.33mts) pero su pendiente es de 24 a 11.50."
56439,2013,Jalisco,Tomatlan,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,51,20 9 34.9,-105 10 29,-105.1747215556,20.1596944444,451,Lomerio,10,No aplica,0,1,1,0,1,0,0,1,1,1,Elpc se coloco en un roble al lado de arriba de la terraceria que conduce.,"En el sitio 1 se encontraron clavos en algunos arboles como evidencia del muestreo anterior y ahí mismo marco las coordenadas indicadas el GPS.    En el sitio 2 se encontró la misma evidencia que en el sitio 1.    Sitio 3, aquí no se encontró evidencia pero el rumbo y coordenadas si coinciden donde se hizo la medición.    Sitio 4, aquí se encontraron clavos y una placa angosta como evidencia."
56444,2013,Jalisco,Talpa de Allende,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Propiedad Particular,Costa de Jalisco,Costa de Jalisco,3,1,1,1,0,66,20 9 52,-104 56 6,-104.9349996667,20.1644444444,573,Ladera,45,No aplica,0,1,1,0,1,1,0,1,1,1,Se estableció en un árbol en la vereda que va rumbo al cgl.,"PC.- Se estableció en un árbol rumbo al cgl. Error de precisión de 9 debido a la densa vegetación.   Sitio 1.- Se encontraron restos de varillas y árboles marcados se respetó y trazó el sitio pues no tenía desfasamiento. Se levantó la información correspondiente.  Sitio 2.- Se encontró estaca y se reemplazó por una nueva, se tomó la información correspondiente.  Sitio 3.- Se encontró la estaca y se reemplazó por una nueva, se levantó la información correspondiente.  Sitio 4.- Este sitio nos e levantó la información por la pendiente del 100% en barranca y por precaución y seguridad de la barranca se declaró inaccesible, grabando video y tomando fotos del rumbo y distancia hasta donde se pudo llegar. Esto para comprobar nuestros motivos."
56693,2013,Jalisco,Tomatlan,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Propiedad Particular,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,64,20 6 59,-105 4 40,-105.0777771111,20.1163888889,260,Ladera,20,No aplica,0,1,1,0,1,0,0,1,1,1,Se coloco en un arbol sobre la terraceria.,En el sitio uno se encontró evidencias del muestreo anterior las cuales fueron clavos donde colocaron placas de aluminio.    En el sitio 2 se encontraron algunos clavos como evidencia del muestreo anterior.    En el sitio 3 se dificulto un poco para tomar la foto con estadal ya que se ubica donde existen unas rocas.    En el sitio 4 se coloco el metro cuadrado arriba de unas rocas ya que las evidencias de placas y las coordenadas ahí no lo indicaron.
56698,2013,Jalisco,Talpa de Allende,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,3,1,1,1,0,25,20 7 14.9,-104 50 17.1,-104.838083,20.1208048889,404,Ladera,15,No aplica,0,1,1,0,0,0,0,1,1,1,Se coloco en un árbol sobre la terraceria- El Aguaje,"PC- El punto de control se estableció en un árbol en el trayecto CGL.  Sitio 1-. Se encontraron restos de varilla placas y arboles marcados del muestreo anterior se respetó el trazado por no tener desfasamiento del sitio, se levantó la información siguiente.  Sitio 2-. Se encontró estaca se cambió por una nueva y se levantó la información correspondiente.  Sitio 3-. Se encontró estaca, se remplazó por una nueva y se levantó información correspondiente.  Sitio 4-. Este sitio no pudo ser evaluado dado a la pendiente de más de 100% de la barranca y por precaución y seguridad de la brigada, tomando en cuenta las observaciones del muestreo anterior se declaró inaccesible, dado un rumbo de 064 grados con una distancia de 19 metros se tomaron fotografías y video del jefe de brigada para comprobar nuestros motivos"
56723,2013,Jalisco,Atemajac de Brizuela,Bosque,BQ,VSna,BQ,VSna,Inicial,No,Si,Si,Propiedad Particular,Lerma Santiago,Rio Bajo Lerma,4,1,1,1,1,82,20 8 19.1,-103 38 16.8,-103.6379996667,20.1386385556,2275,Ladera,32,No aplica,0,1,1,0,0,0,0,1,1,1,El PC se pinto en un arbol que esta sobre la brecha que va hacia la localidad las varillas - vereda al conglomerado.,"               1.- PC El acceso al conglomerado 56723 es tomando la vía principal N.401 tramo Zocalco de torres, Jalisco – techalula de Montenegro, Jalisco sobre de esta de vía desviar por una terracería que llega hacia las varillas otra localidad, llegando a esta seguir hacia arriba por una brecha, sobre este se pintó el PC.               2.- S1 para llegar al conglomerado del PC es caminar hacia una vereda que nos guía hacia al conglomerado, esta vereda rodea hacia el cerro donde cae el conglomerado ya que bajar por la lateral resulta más complicado debido a la excesiva maleza ya que en sitio se encontró varilla de re muestreo y marcas de árboles y algunas placas, entraron 22 registros ( 21 condición 1, 1 condición 2) con limites N. NE, E, SE, S, O y NO los registros 1,2 10 tienen una distancia mayor de 11.28 mts. Debido a que se pendiente al cuadrante al que pertenecen es mayor 1 0 %. Es importante mencionar que el error mínimo de precisión es de 6 m debido a lo cerca de la barranca y el dosel.            3.- S2 En este sitio encontramos estaca de re muestreo anterior a 4.6 mts de distancia de nuestro  trazo por lo que lo respetamos, además hay evidencia de algunas marcas y clavos en árboles. Entraron 12 registros (11 condición 1 y 1 condición 2 ) con limites N, NE, E, S y O. El registro 4 si distancia es de 11.66 mts, se incluyó porque su pendiente de acuerdo a su cuadrante es de 51 % el registro 9 se normalizo a 1.2 mts, además se encontró un árbol quebrado por debajo del 1.3 mts.              4.- S3 En este sitio no se encontró evidencia de estaca aunque si marcas en arboles por lo que nos basamos en nuestro trazo, es importante que el error de precisión mínimo es de 6 mts  es la misma situación al sitio 1 debido a lo cerca este sitio del bajo o barranca y obstruye la señal. Entraron 17 registros (1 condición 2 y 16 condición 1 ) con limites N, E, SE , S, SO, Oy NO. Los registros 10, 12, 15,16 tienen una distancia mayor a 11.28 mts debido a que la pendiente de acuerdo a su cuadrante es de 62% y mayor de 40% por ello se incluyeron  en el arado.  Respecto a los datos de degradación, colocación de varillas testigo, toma de foto de barrena con tubo graduado, foto de estadal N y S se realizaron en este sitio. El señalador se tomó de NO al SE debido a que de N a Sur por la barranca no se apreciaba en la foto y la madera el triángulo.           S4.- No se encontró estaca de re muestreo anterior aunque si evidencia de marcas, por lo que nos basamos en nuestro trazo, entraron 31 registros 18,21, 23 y 24 tienen una distancia mayor  a 11.28 mts y están incluidos porque sus pendientes son de 45 % =12.15 mts."
57202,2013,Jalisco,Tomatlan,Bosque,BQ,VSA,BQ,VSaa,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,49,20 1 46,-104 53 2,-104.8838885556,20.0294437778,312,Planicie,10,No aplica,0,1,1,0,1,0,0,1,1,1,Se marcó en un poste de guarda ganado.,"PC. Se estableció en un poste de guarda ganado por la vereda al CGL.    Sitio 1. Se encontraron rastros del muestreo anterior varilla, arboles marcados y placas, se respeto y trazo por no tener desplazamiento, se levanto la información correspondiente.    Sitio 2. Se encontró estaca y se reemplazo por una nueva, se levanta la información correspondiente.    Sitio 3. S e encontró la estaca, se reemplazo por una nueva y se levanto la información correspondiente.    Sitio 4. Se encontró la estaca y se reemplazo por una nueva y se toma la información correspondiente."
57454,2013,Jalisco,Tomatlan,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,20,19 59 9,-104 47 13.9,-104.7871941111,19.985833,361,Bajo,7,No aplica,1,1,1,0,1,0,0,1,1,1,En un poste de luz a un lado de la brecha Llano grande,"Para realizar el CGL llegamos a la comunidad mas cercana al CGL Rancho la Cimarrona, donde pedimos permiso a la autoridad, el PC se marco en un poste de luz en la brecha de llano grande-Cimarrona.    S1. Se encontró evidencia del muestreo anterior, se respetaron las evidencias para trazar los sitios, se levanto información correspondiente.    S2. No se encontró evidencia del muestreo anterior, sin vegetación arbórea solo arbustiva, este sitio se observa pastoreo.    S3. Se encontró evidencia del muestreo anterior, se levanto información de arbolado al igual que de suelos, en este sitio se observa pastoreo y veredas por ganado.    S4. Se encontró evidencia del muestreo anterior, se levanto información correspondiente, en el transcurso del S1, al S4, se encuentra un arroyo temporal donde no tiene uso.    El CGL se ubica en un bajo, donde todo el CGL se encuentran veredas por el pastoreo, y en el S3, rocas floreadas por erosión Hídrica."
57489,2013,Jalisco,La Manzanilla de la Paz,Bosque,BQ,VSaa,BQ,VSA,Inicial,No,Si,Si,Propiedad Particular,Lerma Santiago,Rio Bajo Lerma,4,1,1,1,1,39,20 0 27,-103 6 33.1,-103.1091944444,20.0075,2059,Lomerio,10,No aplica,0,1,1,1,1,0,0,1,1,1,Sobre un poste de concreto de una puerta,"Se llega a las coordenadas proporcionadas por la CONAFOR, encontrando la varilla de centro de sitio, por lo que se respeta su posición. Se encuentra arbolado marcado con pintura rosa.    La numeración se sitio 1 coincide con la anterior, los árboles 1 y 3 eran submuestra, se conserva el registro 1 como submuestra.    SITIO 2. Se traza con brújula y cuerda, encontrando arbolado marcado con pintura rosa.  Los registros 3 y 11evidencia era submuestras y son conservadas como las mismas.    SITIO 3. Se traza con cuerda y brújula no encontrando evidencia de muestreo ya que es un potrero, no se encuentra vegetación con diámetro igual o mayor a 7.5 cm de diámetro.    SITIO 4. Se traza con cuerda y brújula, encontrando la estaca de la brigada anterior. Registro 2 se toma diámetro normal a la altura de 1.2 m por ramificación a 1.3 m. Entre registro 5 y 6 existe un árbol quebrado que no es contabilizado en tabla M.  La especie casuarina es una especie introducido ya que el CGL hay un rancho abandonado, esta especie no se distribuye en la región de manera natural."
57702,2013,Jalisco,Tomatlan,Bosque,BQ,VSaa,BQ,VSna,Inicial,No,Si,Si,Comunal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,42,19 56 16,-104 55 48,-104.9299993333,19.9377774444,237,Lomerio,2,No aplica,1,1,1,1,1,0,0,1,1,1,En  un arbol a un lado de la brecha rumbo al cgl,"Para realizar el cgl. Llegamos al rancho Nacastal, donde nos permitió el acceso el dueño del rancho, el PC se marcó en una parota en el entronque para entrar al rancho, terracería Hano Grande – Tomatlan.  S1.- Se encontró evidencia del muestreo anterior, se levantó información correspondiente, se observa veredas por el pastoreo.  S2. Se encontró evidencia del muestreo anterior, se levantó información correspondiente, se observa vereda por pastoreo.  S3. Se encontró evidencia del muestreo anterior, se levantó información correspondiente de arbolado y suelos, se observa veredas por pastoreo, existe un torrente de agua cruzando por el S3.  S4.- Se encontró evidencia del muestreo anterior, se levantó información correspondiente.     • Existe un torrente de agua cruzado entre el S1 al S3 y del S1 al S2  • El cgl y sus alrededores son utilizados para la ganadería extensiva"
57707,2013,Jalisco,Villa Purificacion,Bosque,BQ,NULL,BQ,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,54,19 56 32,-104 41 25,-104.6902774444,19.9422218889,691,Ladera,10,No aplica,0,1,0,0,1,1,0,1,1,1,El PC de colocó en un árbol a un costado de la puerta a la mina de hierro.,"El PC se localizo en un poste de cerca ganadero pero se movió porque tenia como distancia 1.420m y se colocó en un árbol a un costado de la puerta de accedo a la mima de hierro con una distancia de 1.270m.    S1. Se localizo solo placas en el arbolado como numeración en ellos, en días anteriores realizaron quema para modificar el tipo de vegetación y hacerlo pastizal para ganado.    S2. Se encontró después de la brecha corto fuego por tal motivo no se encuentra quemado el sitio, no se encontró estaca pero si placas y número en los árboles.    S3. En este sitio se encuentra vegetación de selva bajo caducifolia, por ese motivo las muestras encontradas a las colectas corteza con madera.    S4. Se localiza solo placas y marcados los árboles, la mitad del sitio se encuentra quemado porque lo divide la brecha corta fuego.    NOTA: Las muestras que se integraron  en este CGL no llevan hojas,  algunas de ellos porque se considero de selva baja, como es la Pasote, entre otras especies que no presentaban hojas."
57956,2013,Jalisco,Villa Purificacion,Bosque,BQ,VSA,BQ,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,23,19 53 40.1,-104 49 59,-104.8330548889,19.8944718889,385,Lomerio,27,No aplica,0,1,1,0,1,1,0,1,1,1,El pc se marco en un encino a un  lado del rancho carrizalillo,"Para realizar el cgl llegamos a llano grande, siguiendo la brecha que va al rancho paso del huamúchil, donde cruzamos el rio cimarrones, siguiendo la brecha al rancho carrizalillo, pedimos permiso al dueño del rancho, que nos permitió trabajar en su predio, el pc se marco en un encino en la salida del rancho   Sitio 1. Se encontró evidencia del muestreo anterior, se levanto información correspondiente   Sitio 2. Se encontró evidencia del muestreo anterior, se levanto información correspondiente de arbolado  Sitio 3. Se encontró evidencia del muestreo anterior, se levanto información de suelos y arbolado correspondiente, suelo rocoso inestable, dificulta el desplazamiento   Sitio 4. Se encontró evidencia del muestreo anterior, se levanto  información correspondiente"
58205,2013,Jalisco,Villa Purificacion,Bosque,BQ,VSA,BQ,VSaa,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,36,19 50 47.1,-104 58 33,-104.9758326667,19.8464163333,204,Lomerio,25,No aplica,0,1,1,0,1,1,0,1,1,1,En un encino a un lado de la brecha Zapotan - Las Pilas,"Para realizar el cgl entramos por Villa Purificación, en el entronque a Zapotan, de Zapotan a las Pilas, El PC se marcó en un encino a un lado de la brecha Zapotan Las Pilas.  S1. Se encontró evidencia del muestreo anterior, se levantó información correspondiente, se observan veredas por el pastoreo  S2. Se encontró evidencia del muestreo anterior, se levantó información correspondiente, se observa suelo compactado y veredas por pastoreo.  S3 Se encontró evidencia del muestreo anterior, se levantó información correspondiente de arbolado y suelos, se observa veredas por pastoreo  S4. Se encontró evidencia del muestreo anterior, se levantó información correspondiente, suelo compactado y veredas por el pastoreo.  El suelo de cgl es compactado debido al pastoreo dentro y fuera del cgl"
58458,2013,Jalisco,Villa Purificacion,Bosque,BQ,VSaa,BQ,VSaa,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,39,19 48 10,-104 52 45,-104.879166,19.8027777778,620,Meseta,11,No aplica,0,1,1,0,1,1,0,1,1,1,Se ubico el pc en un poste de luz de la comunidad de jocotlan,"Para realizar este conglomerado acudimos a la comunidad de jocotlan, perteneciente al municipio de villa purificación, este conglomerado se ubica dentro de una propiedad que la utilizan para aun con la presencia del ganado no se mira compactación del terreno en la mayor parte del mismo   Sitio 1. En este sitio no se encontró varilla del muestreo, solo placas y clavas en la base de los arboles lo cual sirvió como punto de  apoyo para realizar los trazos correspondientes entrando los mismos arboles que fueron evaluados años anteriores.  Sitio 2. Para este sitio de igual forma solo se encontraron placas y clavos en la base de los arboles se realizo el trazo correspondiente, lo cual se noto que existe muchos arboles muertos, pero no se conoce la causa  Sitio 3. En este sitio solo se encontró clavos y placas en la base de los arboles, no se tuvo ningún problema para realizar el levantamiento de la información de este sitio  Sitio 4. En este sitio se encontró la estaca del muestreo lo cual se respeto al trazo, entrando los mismos arboles del muestreo, no se tuvo ningún problema para terminar este levantamiento"
