IdConglomerado,Anio,Estado,Municipio,Formato,Tipo_cgl,Veg_prim_levantada,Veg_sec_levantada,Veg_prim_esperada,Veg_sec_esperada,Latitud,Longitud,X,Y,Altitud,Sitio,Registro,Arbol,Genero_Especie,forma_biologica,Condicion,NomComun,DiametroNormal,AlturaTotal,DiametroCopa,AlturaFusteLimpio,AlturaComercial,Distancia,Azimut
60251,2013,Jalisco,Tuxpan,Bosque,Inicial,BQ,VSna,BP,VSaa,19 30 35,-103 29 8.9,-103.4858052222,19.5097222222,1403,2,3,2,Pinus montezumae,Arbol,Vivo,Pino,47.2,12.3,8.2,9.2,10.6,4.63,233
60251,2013,Jalisco,Tuxpan,Bosque,Inicial,BQ,VSna,BP,VSaa,19 30 33,-103 29 10.3,-103.4861941111,19.5091666667,1403,4,1,1,Pinus montezumae,Arbol,Vivo,Pino,61.4,14.2,6.1,9.4,12.7,2.1,41
60251,2013,Jalisco,Tuxpan,Bosque,Inicial,BQ,VSna,BP,VSaa,19 30 33,-103 29 10.3,-103.4861941111,19.5091666667,1403,4,2,2,Pinus montezumae,Arbol,Vivo,Pino,61.7,12.3,7.1,8.9,11.2,10.2,46
60251,2013,Jalisco,Tuxpan,Bosque,Inicial,BQ,VSna,BP,VSaa,19 30 33,-103 29 10.3,-103.4861941111,19.5091666667,1403,4,3,3,Pinus montezumae,Arbol,Vivo,Pino,45.9,11.3,8.2,7.1,9.7,7.5,103
52862,2013,Nayarit,Bahia de Banderas,Selva,Inicial,SMS,VSna,SMS,VSna,20 50 4.1,-105 25 54.8,-105.4318882222,20.8344718889,218,1,4,4,Wigandia urens,Arbusto,Vivo,Quemadora,12.3,7,3,1.3,-9999,12.1,287
47598,2013,Nayarit,Santiago Ixcuintla,Selva,Inicial,SMS,VSna,SMS,VSA,21 53 14,-105 1 16.9,-105.0213604444,21.8872218889,150,2,3,3,Cnidoscolus tubulosus,Arbusto,Vivo,Ortiga,14.3,2.5,3.5,1.8,-9999,5.4,40
47598,2013,Nayarit,Santiago Ixcuintla,Selva,Inicial,SMS,VSna,SMS,VSA,21 53 14,-105 1 16.9,-105.0213604444,21.8872218889,150,2,4,3,Cnidoscolus tubulosus,Arbusto,Vivo,Ortiga,11.2,7.4,3.8,3.1,-9999,5.1,30
47598,2013,Nayarit,Santiago Ixcuintla,Selva,Inicial,SMS,VSna,SMS,VSA,21 53 14,-105 1 16.9,-105.0213604444,21.8872218889,150,2,5,3,Cnidoscolus tubulosus,Arbusto,Vivo,Ortiga,10.2,1.8,1.3,1.8,-9999,5.1,42
47598,2013,Nayarit,Santiago Ixcuintla,Selva,Inicial,SMS,VSna,SMS,VSA,21 53 14,-105 1 16.9,-105.0213604444,21.8872218889,150,2,6,3,Cnidoscolus tubulosus,Arbusto,Vivo,Ortiga,13.5,6.5,2.5,2.5,-9999,4.7,46
47598,2013,Nayarit,Santiago Ixcuintla,Selva,Inicial,SMS,VSna,SMS,VSA,21 53 14,-105 1 16.9,-105.0213604444,21.8872218889,150,2,7,3,Cnidoscolus tubulosus,Arbusto,Vivo,Ortiga,11.2,3.8,0.5,1.3,-9999,4.7,48
47598,2013,Nayarit,Santiago Ixcuintla,Selva,Inicial,SMS,VSna,SMS,VSA,21 53 14,-105 1 16.9,-105.0213604444,21.8872218889,150,2,8,3,Cnidoscolus tubulosus,Arbusto,Vivo,Ortiga,10.2,6.7,2.1,2.1,-9999,4.1,20
47598,2013,Nayarit,Santiago Ixcuintla,Selva,Inicial,SMS,VSna,SMS,VSA,21 53 14,-105 1 16.9,-105.0213604444,21.8872218889,150,2,13,7,Cnidoscolus tubulosus,Arbusto,Vivo,Ortiga,10.3,3.8,2.5,2,-9999,9.8,170
50778,2013,Nayarit,Santa Maria del Oro,Bosque,Inicial,BPQ,VSna,BQ,VSna,21 15 31.8,-104 37 13.5,-104.620416,21.2588333333,1362,4,21,19,Sin especie Sin especie,NULL,Muerto en pie,NULL,9.2,1,-9999,0,-9999,5.9,328
50778,2013,Nayarit,Santa Maria del Oro,Bosque,Inicial,BPQ,VSna,BQ,VSna,21 15 31.8,-104 37 13.5,-104.620416,21.2588333333,1362,4,22,20,Sin especie Sin especie,NULL,Muerto en pie,NULL,12.9,3.7,-9999,0,-9999,5.3,331
50778,2013,Nayarit,Santa Maria del Oro,Bosque,Inicial,BPQ,VSna,BQ,VSna,21 15 31.8,-104 37 13.5,-104.620416,21.2588333333,1362,4,23,21,Sin especie Sin especie,NULL,Muerto en pie,NULL,21.9,11.1,-9999,0,-9999,6.9,332
46104,2013,Nayarit,Del Nayar,Bosque,Inicial,BQ,VSna,BQ,VSna,22 15 42.2,-104 20 47.7,-104.346583,22.2617222222,1367,3,1,1,Sin especie Sin especie,NULL,Tocon sin marca,NULL,14.5,0.4,-9999,0,-9999,2.6,250
46104,2013,Nayarit,Del Nayar,Bosque,Inicial,BQ,VSna,BQ,VSna,22 15 42.2,-104 20 47.7,-104.346583,22.2617222222,1367,3,2,2,Sin especie Sin especie,NULL,Tocon sin marca,NULL,17,0.5,-9999,0,-9999,9.8,260
45443,2013,Nayarit,Acaponeta,Bosque,Inicial,BQ,VSna,BQ,VSA,22 25 40.5,-105 13 43.8,-105.2288326667,22.427916,305,2,18,18,Sin especie Sin especie,NULL,Tocon sin marca,NULL,16.5,0.4,-9999,0,-9999,10.1,327
45443,2013,Nayarit,Acaponeta,Bosque,Inicial,BQ,VSna,BQ,VSA,22 25 40.5,-105 13 43.8,-105.2288326667,22.427916,305,2,19,19,Sin especie Sin especie,NULL,Tocon sin marca,NULL,14.5,0.3,-9999,0,-9999,5.9,338
58713,2013,Jalisco,Villa Purificacion,Bosque,Inicial,BQ,VSna,BQ,VSna,19 45 32.2,-104 46 58.3,-104.7828604444,19.7589444444,579,4,1,1,Sin especie Sin especie,NULL,Tocon sin marca,NULL,14.2,0.45,-9999,0,-9999,4.61,72
58713,2013,Jalisco,Villa Purificacion,Bosque,Inicial,BQ,VSna,BQ,VSna,19 45 32.2,-104 46 58.3,-104.7828604444,19.7589444444,579,4,2,1,Sin especie Sin especie,NULL,Tocon sin marca,NULL,46,0.37,-9999,0,-9999,5.07,74
44144,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 47 23.1,-105 17 12,-105.2866663333,22.7897496667,485,1,1,1,Quercus crassifolia,Arbol,Vivo,Encino colorado,25,9.8,5.7,2.9,5,3.7,0
44144,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 47 23.1,-105 17 12,-105.2866663333,22.7897496667,485,1,2,2,Quercus crassifolia,Arbol,Vivo,Encino colorado,8,7.6,3,2.7,0,10.7,16
44144,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 47 23.1,-105 17 12,-105.2866663333,22.7897496667,485,1,3,3,Quercus crassifolia,Arbol,Vivo,Encino colorado,14,9.2,4.5,3.4,2.5,11,28
44801,2013,Nayarit,Huajicori,Bosque,Inicial,BQP,VSna,BQP,VSna,22 36 39.1,-105 8 9.5,-105.1359718889,22.6108611111,1527,4,12,12,Quercus crassifolia,Arbol,Vivo,Encino colorado,23,9.1,5.2,2.1,3.4,4,225
44801,2013,Nayarit,Huajicori,Bosque,Inicial,BQP,VSna,BQP,VSna,22 36 39.1,-105 8 9.5,-105.1359718889,22.6108611111,1527,4,13,13,Quercus crassifolia,Arbol,Vivo,Encino colorado,19.5,10.6,5.8,3.1,4.6,7,226
55222,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BPQ,VSna,BPQ,VSna,20 23 10.2,-105 10 47.8,-105.1799437778,20.3861663333,1073,3,13,12,Quercus crassifolia,Arbol,Vivo,Roble,12.9,9.3,2.1,6.1,4.7,6.51,340
46803,2013,Nayarit,Del Nayar,Bosque,Inicial,BQ,VSna,BPQ,VSna,22 4 43.4,-104 26 30,-104.4416663333,22.0787215556,1570,4,2,2,Quercus eduardii,Arbol,Vivo,Roble,9.3,4.1,1.5,1.5,0,4.6,354
44144,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 47 23.1,-105 17 12,-105.2866663333,22.7897496667,485,1,4,4,Quercus crassifolia,Arbol,Vivo,Encino colorado,10.4,8,4,2.6,2.6,11.1,60
44144,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 47 23.1,-105 17 12,-105.2866663333,22.7897496667,485,1,5,5,Quercus crassifolia,Arbol,Vivo,Encino colorado,12.8,7,3.7,1.4,2.5,4.2,116
56188,2013,Jalisco,Cabo Corrientes,Selva,Inicial,SMS,VSna,SMS,VSna,20 12 12.2,-105 16 18.9,-105.271916,20.2033888889,406,2,11,11,Cryosophila nana,Palma,Vivo,Palma abanico,7.7,3.3,2.8,2,-9999,16.1,173
56188,2013,Jalisco,Cabo Corrientes,Selva,Inicial,SMS,VSna,SMS,VSna,20 12 10.2,-105 16 19.8,-105.272166,20.2028333333,406,4,3,3,Cryosophila nana,Palma,Vivo,Palma abanico,9,3.7,3,2,-9999,5.8,3
56188,2013,Jalisco,Cabo Corrientes,Selva,Inicial,SMS,VSna,SMS,VSna,20 12 12.2,-105 16 18.9,-105.271916,20.2033888889,406,2,1,1,Cryosophila nana,Palma,Vivo,Palma abanico,8,3,2.5,1.9,-9999,15,4
56188,2013,Jalisco,Cabo Corrientes,Selva,Inicial,SMS,VSna,SMS,VSna,20 12 10.3,-105 16 18.1,-105.2716937778,20.2028611111,406,3,1,1,Cryosophila nana,Palma,Vivo,Palma abanico,9,3.1,2.5,1.3,-9999,17,325
56188,2013,Jalisco,Cabo Corrientes,Selva,Inicial,SMS,VSna,SMS,VSna,20 12 10.3,-105 16 18.1,-105.2716937778,20.2028611111,406,3,2,2,Cryosophila nana,Palma,Vivo,Palma abanico,8.1,7,3.2,2.8,-9999,11.7,305
48698,2013,Nayarit,Tepic,Selva,Inicial,SMS,VSna,SMS,VSna,21 39 59.3,-104 46 22.8,-104.7729993333,21.6664722222,893,1,23,17,Casearia corymbosa,Arbol,Vivo,Tepezapote,21.5,12.7,8.1,4.8,-9999,2.8,190
48698,2013,Nayarit,Tepic,Selva,Inicial,SMS,VSna,SMS,VSna,21 39 59.3,-104 46 22.8,-104.7729993333,21.6664722222,893,1,38,22,Casearia corymbosa,Arbol,Vivo,Tepezapote,14.2,7.2,4.2,2.3,-9999,8.7,88
48698,2013,Nayarit,Tepic,Selva,Inicial,SMS,VSna,SMS,VSna,21 39 59.3,-104 46 22.8,-104.7729993333,21.6664722222,893,1,39,23,Casearia corymbosa,Arbol,Vivo,Tepezapote,13.4,7.7,4.8,3.3,-9999,9.5,95
49862,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQP,VSna,21 26 44.4,-104 17 4.3,-104.2845274444,21.4456663333,2028,4,10,10,En identificación en identificacion,NULL,Vivo,NULL,30.1,14.3,7.2,6.2,12.5,10.7,330
49862,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQP,VSna,21 26 44.4,-104 17 4.3,-104.2845274444,21.4456663333,2028,4,11,11,En identificación en identificacion,NULL,Vivo,NULL,19.3,12.3,3.2,7.1,8.3,8.9,350
56973,2013,Jalisco,Chiquilistlan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 5 31.4,-103 46 53.8,-103.7816104444,20.0920552222,2157,2,9,9,En identificación en identificacion,NULL,Vivo,Pino,23.9,20.4,7.8,9.2,14.6,11.27,276
49862,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQP,VSna,21 26 44.2,-104 17 1.7,-104.2838052222,21.4456107778,2028,3,2,2,En identificación en identificacion,NULL,Vivo,NULL,12.1,6.3,2.6,3.6,3.3,9.9,50
49862,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQP,VSna,21 26 44.2,-104 17 1.7,-104.2838052222,21.4456107778,2028,3,3,3,En identificación en identificacion,NULL,Vivo,NULL,23.6,7.8,4.5,1.2,3.5,10.9,51
55954,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BPQ,VSna,BPQ,VSna,20 15 21.4,-104 53 18.9,-104.888583,20.2559444444,1523,3,3,3,En identificación en identificacion,NULL,Vivo,NULL,55,12,14,1.8,10.2,7.7,260
55954,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BPQ,VSna,BPQ,VSna,20 15 21.4,-104 53 18.9,-104.888583,20.2559444444,1523,3,4,4,En identificación en identificacion,NULL,Vivo,NULL,19.1,12,9,3.1,10,9.5,290
48254,2013,Nayarit,Del Nayar,Bosque,Inicial,BQP,VSna,BQP,VSna,21 45 37.2,-104 29 0.9,-104.483583,21.7603333333,1141,3,1,1,En identificación en identificacion,NULL,Vivo,Nanchi,8.2,5.3,1.5,1.7,0,11.2,80
48254,2013,Nayarit,Del Nayar,Bosque,Inicial,BQP,VSna,BQP,VSna,21 45 37.2,-104 29 0.9,-104.483583,21.7603333333,1141,3,2,1,En identificación en identificacion,NULL,Vivo,Nanchi,8.3,5.2,1.8,1.4,0,11.1,82
51003,2013,Nayarit,Compostela,Selva,Inicial,SMS,VSna,SMS,VSA,21 12 22.4,-105 0 20.8,-105.0057777778,21.2062222222,431,3,26,26,Brosimum alicastrum,Arbol,Vivo,Apomo,11.1,7,2.5,5.4,-9999,20.2,132
50081,2013,Nayarit,Xalisco,Bosque,Inicial,BQP,VSna,BQ,VSna,21 23 22.5,-104 54 46.7,-104.9129722222,21.389583,1310,3,12,10,Pinus devoniana,Arbol,Vivo,Pino,37.7,15.2,5,10,12,1.6,294
50081,2013,Nayarit,Xalisco,Bosque,Inicial,BQP,VSna,BQ,VSna,21 23 22.5,-104 54 46.7,-104.9129722222,21.389583,1310,3,13,11,Pinus devoniana,Arbol,Vivo,Pino,40.6,17.1,6.5,10.1,12,9.57,345
50081,2013,Nayarit,Xalisco,Bosque,Inicial,BQP,VSna,BQ,VSna,21 23 22.5,-104 54 46.7,-104.9129722222,21.389583,1310,3,1,1,Pinus devoniana,Arbol,Vivo,Pino,53.9,18,9.9,5.3,12.3,11.2,80
50081,2013,Nayarit,Xalisco,Bosque,Inicial,BQP,VSna,BQ,VSna,21 23 22.5,-104 54 46.7,-104.9129722222,21.389583,1310,3,5,4,Pinus devoniana,Arbol,Vivo,Pino,18.8,11.3,2.5,7.8,7.8,9.35,143
50081,2013,Nayarit,Xalisco,Bosque,Inicial,BQP,VSna,BQ,VSna,21 23 22.5,-104 54 46.7,-104.9129722222,21.389583,1310,3,6,5,Pinus devoniana,Arbol,Vivo,Pino,19,16.1,4.3,11,10,8.8,171
51003,2013,Nayarit,Compostela,Selva,Inicial,SMS,VSna,SMS,VSA,21 12 23.2,-105 0 22.1,-105.0061388889,21.2064444444,431,1,22,21,Brosimum alicastrum,Arbol,Vivo,Apomo,25.5,19.1,9.2,3.8,-9999,16.8,70
51003,2013,Nayarit,Compostela,Selva,Inicial,SMS,VSna,SMS,VSA,21 12 23.2,-105 0 22.1,-105.0061388889,21.2064444444,431,1,23,22,Brosimum alicastrum,Arbol,Vivo,Apomo,63.3,23,11.1,1.5,-9999,17.3,64
61516,2013,Jalisco,Tuxpan,Selva,Inicial,SMS,VSna,SMS,VSna,19 16 44.5,-103 29 4.7,-103.4846385556,19.2790271111,772,1,7,7,Brosimum alicastrum,Arbol,Vivo,Capomo,43.7,10.1,6.2,5,-9999,17.04,258
48935,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQP,VSna,21 37 29.8,-104 25 58,-104.4327771111,21.6249437778,1896,1,19,18,Quercus resinosa,Arbol,Vivo,Encino roble,35.2,12,7.2,7,8.5,6.7,322
56973,2013,Jalisco,Chiquilistlan,Bosque,Inicial,BQP,VSna,BQP,VSna,20 5 29.2,-103 46 52.7,-103.7813048889,20.0914441111,2157,3,3,3,Quercus resinosa,Arbol,Vivo,Encino,8,4.3,2.5,1.8,0,10.28,87
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 28.3,-103 42 6.6,-103.7018333333,21.4078611111,2260,3,13,12,Quercus resinosa,Arbol,Vivo,Roble,18.1,5.2,4.5,1.6,2.5,0.7,274
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 30.5,-103 42 7.7,-103.7021388889,21.4084722222,2260,2,8,8,Quercus resinosa,Arbol,Vivo,Roble,21.7,7.9,4.8,2.6,5.9,2.5,128
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 30.5,-103 42 7.7,-103.7021388889,21.4084722222,2260,2,10,10,Quercus resinosa,Arbol,Vivo,Roble,19.2,7.5,4.1,1.8,4,3.3,145
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 30.5,-103 42 7.7,-103.7021388889,21.4084722222,2260,2,11,11,Quercus resinosa,Arbol,Vivo,Roble,13.2,7.2,2.3,3.5,2.5,9,225
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 30.5,-103 42 7.7,-103.7021388889,21.4084722222,2260,2,12,12,Quercus resinosa,Arbol,Vivo,Roble,16,7.6,3.8,1.6,3.2,10.5,250
46436,2013,Nayarit,Del Nayar,Bosque,Inicial,BQ,VSna,BPQ,VSA,22 10 13.3,-104 23 37.8,-104.393833,22.1703604444,1383,3,18,15,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,10.3,6.2,2,1.8,1.4,7.1,290
46436,2013,Nayarit,Del Nayar,Bosque,Inicial,BQ,VSna,BPQ,VSA,22 10 13.3,-104 23 37.8,-104.393833,22.1703604444,1383,3,19,16,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,9.1,4.5,2.2,1.5,0,9.1,340
48254,2013,Nayarit,Del Nayar,Bosque,Inicial,BQP,VSna,BQP,VSna,21 45 37.2,-104 29 0.9,-104.483583,21.7603333333,1141,3,4,3,En identificación en identificacion,NULL,Vivo,Nanchi,54.7,6.2,3.1,2.6,3.5,11.28,115
53105,2013,Jalisco,Puerto Vallarta,Selva,Inicial,SMS,VSna,SMS,VSna,20 47 47,-105 5 36,-105.093333,20.7963885556,191,1,23,21,En identificación en identificacion,NULL,Vivo,NULL,10.3,6.8,1.7,6,-9999,18.44,88
44796,2013,Nayarit,Huajicori,Selva,Inicial,SMS,VSna,SMS,VSna,22 36 23.5,-105 22 48,-105.3799993333,22.6065277778,104,2,1,1,Urera caracasana,Arbusto,Vivo,Ortiga,23.5,9.2,6,2.6,-9999,14.2,2
44796,2013,Nayarit,Huajicori,Selva,Inicial,SMS,VSna,SMS,VSna,22 36 23.5,-105 22 48,-105.3799993333,22.6065277778,104,2,2,2,Urera caracasana,Arbusto,Vivo,Ortiga,13,7.3,4.8,2.9,-9999,10.7,315
54973,2013,Jalisco,Cabo Corrientes,Selva,Inicial,SMS,VSna,SMS,VSaa,20 25 26.1,-105 31 5.1,-105.5180826667,20.423916,477,4,10,10,En identificación en identificacion,NULL,Vivo,Laurelillo,9.8,7.2,3.7,4.2,-9999,3.69,336
46084,2013,Nayarit,Rosamorada,Selva,Inicial,SMS,VSna,SMS,VSna,22 14 38.1,-105 19 18.1,-105.3216937778,22.2439163333,137,1,14,14,En identificación en identificacion,NULL,Vivo,NULL,13,7,3.5,2.5,-9999,8.9,75
46084,2013,Nayarit,Rosamorada,Selva,Inicial,SMS,VSna,SMS,VSna,22 14 38.1,-105 19 18.1,-105.3216937778,22.2439163333,137,1,15,15,En identificación en identificacion,NULL,Vivo,NULL,9,8,3.7,2.9,-9999,9,100
46084,2013,Nayarit,Rosamorada,Selva,Inicial,SMS,VSna,SMS,VSna,22 14 38.1,-105 19 18.1,-105.3216937778,22.2439163333,137,1,16,16,En identificación en identificacion,NULL,Vivo,NULL,9.4,7.1,3.2,1.8,-9999,11.3,80
46084,2013,Nayarit,Rosamorada,Selva,Inicial,SMS,VSna,SMS,VSna,22 14 38.1,-105 19 18.1,-105.3216937778,22.2439163333,137,1,22,21,En identificación en identificacion,NULL,Vivo,NULL,8.1,4,3.5,1.3,-9999,10.98,85
46436,2013,Nayarit,Del Nayar,Bosque,Inicial,BQ,VSna,BPQ,VSA,22 10 13.3,-104 23 37.8,-104.393833,22.1703604444,1383,3,20,17,Quercus resinosa,Arbol,Vivo,Encinp roble amarillo,31.2,9.1,5,1.7,4.8,6,350
53343,2013,Jalisco,San Sebastian del Oeste,Bosque,Inicial,BQ,VSna,BQ,VSaa,20 45 26.1,-104 45 15.9,-104.7544166667,20.75725,1613,3,27,26,Quercus resinosa,Arbol,Vivo,Encino roble,25.9,8.5,4.9,1.5,5.6,12.54,333
53343,2013,Jalisco,San Sebastian del Oeste,Bosque,Inicial,BQ,VSna,BQ,VSaa,20 45 26.1,-104 45 15.9,-104.7544166667,20.75725,1613,3,28,27,Quercus resinosa,Arbol,Vivo,Encino roble,21.5,9.1,4.2,2,3.6,9.15,347
53343,2013,Jalisco,San Sebastian del Oeste,Bosque,Inicial,BQ,VSna,BQ,VSaa,20 45 26.1,-104 45 15.9,-104.7544166667,20.75725,1613,3,29,28,Quercus resinosa,Arbol,Vivo,Encino roble,17.6,4.3,3,2.8,2.8,3.58,351
48970,2013,Jalisco,Teocaltiche,Bosque,Inicial,BQ,VSna,BQ,VSna,21 38 35.3,-102 44 2.6,-102.7340552222,21.6431385556,2354,2,1,1,Quercus potosina,Arbol,Vivo,Encino,9.5,2.6,2.5,0.6,0,9.4,7
48970,2013,Jalisco,Teocaltiche,Bosque,Inicial,BQ,VSna,BQ,VSna,21 38 35.3,-102 44 2.6,-102.7340552222,21.6431385556,2354,2,4,4,Quercus potosina,Arbol,Vivo,Encino,8.1,4.2,2.9,1.3,0,10.6,66
48970,2013,Jalisco,Teocaltiche,Bosque,Inicial,BQ,VSna,BQ,VSna,21 38 35.3,-102 44 2.6,-102.7340552222,21.6431385556,2354,2,5,5,Quercus potosina,Arbol,Vivo,Encino,19.4,3.5,5.6,1.3,3.3,8.4,86
48970,2013,Jalisco,Teocaltiche,Bosque,Inicial,BQ,VSna,BQ,VSna,21 38 35.3,-102 44 2.6,-102.7340552222,21.6431385556,2354,2,6,5,Quercus potosina,Arbol,Vivo,Encino,23.5,4.8,5.5,1.3,2.9,8.9,88
48970,2013,Jalisco,Teocaltiche,Bosque,Inicial,BQ,VSna,BQ,VSna,21 38 35.3,-102 44 2.6,-102.7340552222,21.6431385556,2354,2,10,7,Quercus potosina,Arbol,Vivo,Encino,12,3.7,3.1,2.2,2.2,5.2,105
48484,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQP,VSna,21 43 12.5,-104 8 37.6,-104.1437774444,21.7201382222,1450,4,3,3,Pinus leiophylla,Arbol,Vivo,Pino,14.8,9,1.5,6,4.2,10,18
48484,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQP,VSna,21 43 12.5,-104 8 37.6,-104.1437774444,21.7201382222,1450,4,9,9,Pinus leiophylla,Arbol,Vivo,Pino,10.2,6.9,0.9,5,1.4,8.6,340
61521,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 16 54.1,-103 14 47,-103.2463885556,19.2816937778,2037,2,3,3,Pinus pseudostrobus,Arbol,Vivo,Pino,25.1,18.3,6.1,7.9,12,6.87,48
61521,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 16 54.1,-103 14 47,-103.2463885556,19.2816937778,2037,2,4,4,Pinus pseudostrobus,Arbol,Vivo,Pino,26.6,16.3,4.7,6.2,11.6,3.16,72
48484,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQP,VSna,21 43 12.5,-104 8 37.6,-104.1437774444,21.7201382222,1450,4,11,11,Pinus leiophylla,Arbol,Vivo,Pino,25.3,11.5,3,6,7.5,5.2,350
52178,2013,Nayarit,Ahuacatlan,Bosque,Inicial,BQ,VSna,BQ,VSA,20 59 17.3,-104 31 3.7,-104.5176937778,20.9881385556,1683,3,14,13,Pinus douglasiana,Arbol,Vivo,Pino,28.8,13,5.7,6,8.1,8.2,237
50081,2013,Nayarit,Xalisco,Bosque,Inicial,BQP,VSna,BQ,VSna,21 23 24.7,-104 54 47.9,-104.9133055556,21.3901941111,1310,2,1,1,Pinus leiophylla,Arbol,Vivo,Pino,52,15,9.5,4.5,10,10,40
50081,2013,Nayarit,Xalisco,Bosque,Inicial,BQP,VSna,BQ,VSna,21 23 24.7,-104 54 47.9,-104.9133055556,21.3901941111,1310,2,3,3,Pinus leiophylla,Arbol,Vivo,Pino,32,15.2,6.3,6.5,11,7.55,222
50081,2013,Nayarit,Xalisco,Bosque,Inicial,BQP,VSna,BQ,VSna,21 23 24.7,-104 54 47.9,-104.9133055556,21.3901941111,1310,2,4,4,Pinus leiophylla,Arbol,Vivo,Pino,25.8,16.4,5.5,5.4,10.3,2.65,240
53576,2013,Jalisco,Mascota,Bosque,Inicial,BQP,VSna,BQ,VSna,20 42 49.3,-104 39 25.8,-104.6571666667,20.7136944444,1866,3,26,23,En identificación En identificación,NULL,Vivo,Pino,24,10,5.1,1.8,6.4,8.7,238
53576,2013,Jalisco,Mascota,Bosque,Inicial,BQP,VSna,BQ,VSna,20 42 49.3,-104 39 25.8,-104.6571666667,20.7136944444,1866,3,27,24,En identificación En identificación,NULL,Vivo,Pino,16.1,10.1,2.5,5.9,5.9,7.55,247
53576,2013,Jalisco,Mascota,Bosque,Inicial,BQP,VSna,BQ,VSna,20 42 49.3,-104 39 25.8,-104.6571666667,20.7136944444,1866,3,28,25,En identificación En identificación,NULL,Vivo,Pino,23,10.8,3.2,4.9,5,6.9,281
53576,2013,Jalisco,Mascota,Bosque,Inicial,BQP,VSna,BQ,VSna,20 42 49.3,-104 39 25.8,-104.6571666667,20.7136944444,1866,3,29,26,En identificación En identificación,NULL,Vivo,Pino,8.5,4.4,2.1,2.5,0,9.7,301
53576,2013,Jalisco,Mascota,Bosque,Inicial,BQP,VSna,BQ,VSna,20 42 49.3,-104 39 25.8,-104.6571666667,20.7136944444,1866,3,30,27,En identificación En identificación,NULL,Vivo,Pino,21,10,4.2,3.8,5.8,10.65,303
53576,2013,Jalisco,Mascota,Bosque,Inicial,BQP,VSna,BQ,VSna,20 42 49.3,-104 39 25.8,-104.6571666667,20.7136944444,1866,3,31,28,En identificación En identificación,NULL,Vivo,Pino,7.6,5.7,1.8,4,0,4.7,304
45946,2013,Jalisco,Mezquitic,Bosque,Inicial,BQ,VSna,BQ,VSna,22 18 35.2,-104 12 4.8,-104.2013333333,22.3097777778,1875,2,14,12,En identificación En identificación,NULL,Vivo,Encino,15.9,8,5.2,2.9,3.4,11.3,276
45946,2013,Jalisco,Mezquitic,Bosque,Inicial,BQ,VSna,BQ,VSna,22 18 35.2,-104 12 4.8,-104.2013333333,22.3097777778,1875,2,15,13,En identificación En identificación,NULL,Vivo,Encino,8.3,5.1,1.9,1.6,0,10.04,280
45946,2013,Jalisco,Mezquitic,Bosque,Inicial,BQ,VSna,BQ,VSna,22 18 35.2,-104 12 4.8,-104.2013333333,22.3097777778,1875,2,16,14,En identificación En identificación,NULL,Vivo,Encino,18,9,6.4,2.5,4.1,8.8,290
48970,2013,Jalisco,Teocaltiche,Bosque,Inicial,BQ,VSna,BQ,VSna,21 38 35.3,-102 44 2.6,-102.7340552222,21.6431385556,2354,2,8,7,Quercus potosina,Arbol,Vivo,Encino,16.3,4,2.2,3,3.3,5.2,106
